State,Scheme,Cycle,n_High,n_Medium,n_Low,p_High,p_Medium,p_Low,k_High,k_Medium,k_Low,OC_High,OC_Medium,OC_Low,pH_Alkaline,pH_Acidic,pH_Neutral,EC_NonSaline,EC_Saline,S_Sufficient,S_Deficient,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient,Latitude,Longitude,District,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,14.75,78.5,Yerraguntla,0.86,0.0,0.0,0.0,0.86,6.49,4.98,2.99,8.07,0.54,0.43,0.71
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,14.75,78.75,S.Mydukur,0.22,0.0,0.0,0.0,0.69,2.8,4.65,2.32,2.65,0.84,0.35,2.42
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,14.75,79.0,Brahmamgarimattam,0.17,0.0,0.0,0.0,1.13,2.81,3.73,2.1,1.97,1.06,0.41,3.37
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,14.75,79.25,Marripadu,0.08,0.0,0.0,0.0,2.63,2.86,1.78,1.38,1.08,0.85,0.42,4.62
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,14.75,79.5,Vinjamur,0.09,0.0,0.0,0.01,3.91,2.52,1.21,1.22,0.83,0.48,0.45,5.28
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,14.75,79.75,Kaligiri,0.29,0.0,0.0,0.0,3.57,1.88,1.72,1.34,2.62,1.55,1.28,5.57
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,14.75,80.0,Bogole,0.35,0.0,0.0,0.0,3.36,2.08,1.7,1.44,2.46,1.38,1.3,5.73
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.0,77.0,Bommanahal,0.08,0.0,0.0,0.0,2.31,3.47,3.2,0.3,1.33,0.28,0.45,0.48
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.0,77.25,Uravakonda,0.1,0.0,0.0,0.0,3.14,3.08,3.83,0.39,1.5,0.19,0.67,0.26
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.0,77.5,Pamidi,0.22,0.0,0.0,0.0,2.97,3.54,5.72,0.52,1.05,0.14,0.18,1.89
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.0,77.75,Peddavadugur,0.53,0.0,0.0,0.0,2.25,3.82,4.2,1.65,2.15,0.45,0.03,0.42
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.0,78.0,Tadpatri,0.63,0.0,0.0,0.0,2.18,4.08,3.95,2.11,3.26,0.36,0.04,0.14
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.0,78.25,Mylavaram,0.77,0.0,0.0,0.0,1.86,6.17,4.06,2.61,7.02,0.55,0.36,0.31
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.0,78.5,Peddamudium,0.73,0.0,0.0,0.0,1.3,6.34,4.3,3.01,8.77,0.86,0.52,0.35
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.0,78.75,S.Mydukur,0.22,0.0,0.0,0.0,0.51,4.0,3.75,1.37,3.5,0.37,0.45,1.13
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.0,79.0,Porumamilla,0.14,0.0,0.0,0.0,1.21,3.33,2.82,1.51,2.05,0.89,0.47,3.21
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.0,79.25,Udayagiri,0.03,0.0,0.0,0.0,1.72,3.27,1.52,0.9,1.14,0.83,0.41,4.92
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.0,79.5,Varikuntapadu,0.01,0.0,0.0,0.0,1.73,2.14,1.67,1.25,1.26,0.28,0.35,5.69
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.0,79.75,Kondapuram,0.19,0.0,0.0,0.0,3.35,1.64,1.82,1.37,3.81,1.48,1.5,6.46
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.0,80.0,Gudluru,0.15,0.0,0.0,0.0,3.13,1.68,1.77,1.62,3.92,1.27,1.38,6.24
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.25,77.25,Chippagiri,0.05,0.0,0.0,0.02,4.19,3.88,4.98,0.49,2.17,0.18,0.5,0.06
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.25,77.5,Maddikera (East),0.26,0.0,0.0,0.01,2.37,4.87,3.63,1.06,3.67,0.16,0.01,0.14
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.25,77.75,Peapally,0.32,0.0,0.0,0.0,1.12,4.27,3.31,1.19,4.25,0.22,0.0,0.01
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.25,78.0,Owk,0.42,0.0,0.0,0.0,1.49,2.5,4.26,1.29,3.45,0.07,0.02,0.03
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.25,78.25,Banaganapalle,0.09,0.0,0.0,0.0,2.15,3.16,3.68,3.11,5.76,0.2,0.42,0.04
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.25,78.5,Allagadda,0.1,0.0,0.0,0.0,2.19,4.97,3.35,3.64,6.01,0.52,0.46,0.12
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.25,78.75,Giddalur,0.13,0.0,0.08,0.0,0.72,4.0,2.9,1.13,3.5,0.65,0.45,1.36
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.25,79.0,Komarolu,0.07,0.0,0.02,0.0,0.7,4.6,2.52,0.96,1.89,0.47,0.44,3.41
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.25,79.25,Chandra Sekhara Puram,0.03,0.0,0.0,0.0,0.89,4.46,2.15,0.99,1.11,0.53,0.32,4.67
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.25,79.5,Kanigiri,0.0,0.0,0.0,0.0,1.79,2.32,1.92,1.6,3.57,0.42,1.01,6.86
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.25,79.75,Ponnaluru,0.0,0.0,0.0,0.0,2.48,1.74,1.78,1.87,6.39,0.39,1.96,9.36
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.25,80.0,Singarayakonda,0.07,0.0,0.0,0.0,3.07,1.7,1.52,2.86,5.76,0.84,1.37,5.24
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.5,77.0,Holagunda,0.26,0.0,0.0,0.15,2.19,4.34,2.85,0.59,3.76,0.15,0.03,0.26
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.5,77.25,Alur,0.3,0.0,0.0,0.03,2.51,4.71,3.76,0.88,4.51,0.31,0.0,0.0
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.5,77.5,Aspari,0.19,0.0,0.0,0.01,2.34,5.14,4.76,1.26,5.89,0.34,0.0,0.0
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.5,77.75,Krishnagiri,0.3,0.0,0.0,0.0,1.01,5.23,3.03,1.21,4.95,0.36,0.0,0.01
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.5,78.0,Veldurthi,0.07,0.0,0.0,0.0,0.55,2.69,3.89,1.95,5.05,0.38,0.03,0.0
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.5,78.25,Panyam,0.31,0.0,0.0,0.0,2.7,6.9,4.41,6.91,4.77,0.52,0.07,0.09
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.5,78.5,Nandyal,0.27,0.0,0.01,0.0,2.16,5.64,3.5,4.57,4.51,0.61,0.22,0.51
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.5,78.75,Bandi Atmakur,0.11,0.0,0.04,0.0,0.95,3.67,2.42,1.13,4.17,1.11,0.31,1.4
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.5,79.0,Cumbum,0.01,0.0,0.47,0.0,0.94,5.29,1.9,0.87,2.0,0.21,0.74,2.55
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.5,79.25,Hanumanthuni Padu,0.01,0.0,0.0,0.0,0.94,3.16,1.88,1.47,1.64,0.31,0.19,2.96
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.5,79.5,Kanigiri,0.0,0.0,0.0,0.0,1.19,2.68,2.41,2.11,2.8,0.79,0.34,3.14
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.5,79.75,Marripudi,0.0,0.0,0.0,0.0,3.05,1.7,1.06,4.09,6.3,0.44,0.78,1.73
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.5,80.0,Santhanuthala Padu,0.0,0.0,0.0,0.0,3.09,2.38,1.05,4.89,6.75,0.44,0.53,1.1
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.75,77.25,Adoni,0.02,0.0,0.0,0.0,3.38,7.48,6.68,1.5,4.88,0.77,0.0,0.0
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.75,77.5,Yemmiganur,0.12,0.0,0.0,0.0,3.89,5.35,6.98,1.01,6.09,0.4,0.0,0.0
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.75,77.75,Guduru,0.19,0.0,0.0,0.0,2.92,4.34,5.54,1.75,6.95,0.35,0.0,0.02
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.75,78.0,Kallur,0.04,0.0,0.0,0.0,0.48,3.24,4.06,2.24,6.04,0.5,0.0,0.0
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.75,78.25,Midthur,0.6,0.0,0.01,0.0,2.03,3.59,3.48,1.52,4.11,0.21,0.59,0.39
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.75,78.5,Pamulapadu,0.45,0.0,0.02,0.0,2.41,3.2,3.49,1.14,3.27,0.19,0.33,0.56
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.75,78.75,Velgode,0.01,0.0,0.17,0.0,1.32,4.28,1.84,0.89,4.07,0.2,0.37,1.56
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.75,79.0,Dornala,0.05,0.0,0.46,0.0,1.73,3.48,1.6,2.22,4.51,0.61,0.94,1.68
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.75,79.25,Markapur,0.01,0.0,0.34,0.0,1.53,2.37,1.23,2.47,3.86,0.02,0.36,1.21
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.75,79.5,Donakonda,0.0,0.0,0.0,0.0,1.05,2.04,1.59,2.48,6.6,0.07,0.05,0.59
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.75,79.75,Darsi,0.0,0.0,0.0,0.0,2.38,4.38,1.37,5.09,6.66,0.41,0.26,0.97
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.75,80.0,Addanki,0.0,0.0,0.0,0.0,3.95,4.11,1.17,5.35,8.85,0.61,0.29,1.03
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,15.75,80.25,Chinaganjam,0.03,0.0,0.0,0.0,6.19,6.3,1.76,5.24,10.67,1.27,0.17,0.71
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,16.0,78.5,Kothapalle,0.35,0.0,0.01,0.0,2.74,3.55,4.1,1.76,3.91,0.15,0.14,0.35
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,16.0,78.75,Atmakur,0.05,0.0,0.28,0.0,1.39,4.25,1.65,1.18,6.02,0.31,0.43,1.19
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,16.0,79.0,Dornala,0.01,0.0,0.63,0.0,1.22,4.37,2.06,2.02,6.06,0.25,0.41,0.77
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,16.0,79.25,Yerragondapalem,0.01,0.0,0.68,0.0,1.36,4.81,3.11,3.42,6.32,0.32,0.3,0.49
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,16.0,79.5,Tripuranthakam,0.0,0.0,0.0,0.0,1.96,11.83,7.27,7.52,10.57,2.13,0.15,0.22
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,16.0,79.75,Nuzendla,0.0,0.0,0.0,0.0,2.35,6.22,2.38,7.22,5.54,0.93,0.1,0.29
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,16.0,80.0,Ballikurava,0.01,0.0,0.0,0.0,4.73,5.22,1.4,5.92,9.07,0.93,0.18,0.68
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,16.0,80.25,Parchur,0.03,0.0,0.0,0.0,6.34,6.7,1.83,5.11,10.62,1.47,0.15,0.59
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,16.0,80.5,Ponnur,0.0,0.0,0.0,0.0,6.03,9.47,3.32,4.54,6.73,4.17,0.52,0.8
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,16.0,80.75,Nagaram,0.0,0.0,0.0,0.0,6.99,11.64,4.3,4.8,6.79,4.75,1.06,1.07
ANDHRA PRADESH,,2025-26,0.9,19.24,79.86,47.49,35.26,17.25,59.15,28.21,12.64,15.0,27.53,57.47,5.21,0.93,93.86,94.64,5.36,85.62,14.38,59.87,40.13,55.71,44.29,90.75,9.25,73.12,26.88,81.42,18.58,16.0,81.0,Koduru,0.0,0.0,0.0,0.0,5.93,11.08,2.34,4.82,6.48,3.39,0.4,0.98
